frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.21,45.0,972083.0,2083.0
850.0,-29.5,0.19,45.0,972083.0,2083.0
850.0,-29.0,0.17,46.0,972083.0,2176.0
850.0,-28.5,0.17,48.0,972083.0,2370.0
850.0,-28.0,0.16,49.0,972083.0,2469.0
850.0,-27.5,0.16,52.0,972083.0,2781.0
850.0,-27.0,0.16,55.0,972083.0,3111.0
850.0,-26.5,0.17,61.0,972083.0,3827.0
850.0,-26.0,0.21,71.0,972083.0,5185.0
850.0,-25.5,0.26,84.0,972083.0,7258.0
850.0,-25.0,0.35,104.0,972083.0,11126.0
850.0,-24.5,0.51,133.0,972083.0,18197.0
850.0,-24.0,0.72,167.0,972083.0,28689.0
850.0,-23.5,1.08,217.0,972083.0,48441.0
850.0,-23.0,1.6,279.0,972083.0,80076.0
850.0,-22.5,2.23,349.0,972083.0,125298.0
850.0,-22.0,3.13,438.0,972083.0,197353.0
850.0,-21.5,4.13,533.0,972083.0,292247.0
850.0,-21.0,5.14,630.0,972083.0,408298.0
850.0,-20.5,4.52,626.0,972083.0,403130.0
850.0,-20.0,5.88,756.0,972083.0,587949.0
850.0,-19.5,7.23,888.0,972083.0,811189.0
850.0,-19.0,8.55,1023.0,972083.0,1076583.0
850.0,-18.5,11.02,1047.0,704076.0,1556946.0
850.0,-18.0,13.63,1046.0,506360.0,2160747.0
850.0,-17.5,15.95,1043.0,383646.0,2835554.0
850.0,-17.0,18.24,1041.0,297821.0,3638699.0
850.0,-16.5,20.13,1037.0,238624.0,4506541.0
850.0,-16.0,21.79,1022.0,190868.0,5472284.0
850.0,-15.5,23.16,1031.0,162848.0,6527319.0
850.0,-15.0,24.32,1033.0,138734.0,7691618.0
850.0,-14.5,25.17,1029.0,118572.0,8929941.0
850.0,-14.0,25.82,1026.0,102399.0,10280139.0
850.0,-13.5,27.8,1045.0,87955.0,12415723.0
850.0,-13.0,28.09,1047.0,77862.0,14078870.0
850.0,-12.5,28.26,1046.0,68836.0,15894531.0
850.0,-12.0,28.24,1045.0,61280.0,17820251.0
850.0,-11.5,28.01,1047.0,55276.0,19831554.0
850.0,-11.0,27.65,1043.0,49532.0,21962549.0
850.0,-10.5,27.44,1046.0,44746.0,24451705.0
850.0,-10.0,26.87,1040.0,40256.0,26868044.0
850.0,-9.5,26.31,1042.0,36774.0,29525316.0
850.0,-9.0,25.75,1044.0,33617.0,32422167.0
850.0,-8.5,24.96,1036.0,30438.0,35261712.0
850.0,-8.0,24.18,1035.0,27950.0,38326475.0
850.0,-7.5,23.52,1039.0,25808.0,41828929.0
850.0,-7.0,22.78,1037.0,23656.0,45458615.0
850.0,-6.5,21.98,1037.0,21854.0,49206964.0
850.0,-6.0,21.38,1047.0,20408.0,53714670.0
850.0,-5.5,20.36,1033.0,18594.0,57388888.0
850.0,-5.0,19.5,1028.0,17138.0,61663204.0
850.0,-4.5,18.93,1038.0,16044.0,67155572.0
850.0,-4.0,17.97,1034.0,14947.0,71529805.0
850.0,-3.5,17.12,1029.0,13847.0,76467177.0
850.0,-3.0,16.19,1017.0,12745.0,81152530.0
850.0,-2.5,15.5,1023.0,12008.0,87152648.0
850.0,-2.0,14.57,1001.0,10902.0,91909833.0
850.0,-1.5,14.2,1029.0,10532.0,100535605.0
850.0,-1.0,13.45,1023.0,9793.0,106865005.0
850.0,-0.5,12.62,1009.0,9051.0,112482709.0
850.0,0.0,12.2,1029.0,8681.0,121972238.0
862.5,-30.0,0.21,45.0,972083.0,2083.0
862.5,-29.5,0.19,46.0,972083.0,2176.0
862.5,-29.0,0.17,46.0,972083.0,2176.0
862.5,-28.5,0.16,47.0,972083.0,2272.0
862.5,-28.0,0.16,50.0,972083.0,2571.0
862.5,-27.5,0.16,53.0,972083.0,2889.0
862.5,-27.0,0.2,62.0,972083.0,3954.0
862.5,-26.5,0.24,73.0,972083.0,5482.0
862.5,-26.0,0.28,83.0,972083.0,7086.0
862.5,-25.5,0.38,102.0,972083.0,10702.0
862.5,-25.0,0.57,132.0,972083.0,17924.0
862.5,-24.5,0.85,171.0,972083.0,30080.0
862.5,-24.0,1.27,222.0,972083.0,50699.0
862.5,-23.5,1.81,280.0,972083.0,80651.0
