frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.21,45.0,972083.0,2083.0
850.0,-29.5,0.19,46.0,972083.0,2176.0
850.0,-29.0,0.18,47.0,972083.0,2272.0
850.0,-28.5,0.17,49.0,972083.0,2469.0
850.0,-28.0,0.17,51.0,972083.0,2675.0
850.0,-27.5,0.17,54.0,972083.0,2999.0
850.0,-27.0,0.16,55.0,972083.0,3111.0
850.0,-26.5,0.18,62.0,972083.0,3954.0
850.0,-26.0,0.21,72.0,972083.0,5332.0
850.0,-25.5,0.28,87.0,972083.0,7786.0
850.0,-25.0,0.37,106.0,972083.0,11558.0
850.0,-24.5,0.55,138.0,972083.0,19590.0
850.0,-24.0,0.82,178.0,972083.0,32593.0
850.0,-23.5,1.2,228.0,972083.0,53476.0
850.0,-23.0,1.74,291.0,972083.0,87112.0
850.0,-22.5,2.42,364.0,972083.0,136301.0
850.0,-22.0,3.26,447.0,972083.0,205547.0
850.0,-21.5,4.3,544.0,972083.0,304434.0
850.0,-21.0,5.4,646.0,972083.0,429300.0
850.0,-20.5,4.8,645.0,972083.0,427972.0
850.0,-20.0,6.27,781.0,972083.0,627478.0
850.0,-19.5,7.58,909.0,972083.0,850010.0
850.0,-19.0,8.94,1046.0,972083.0,1125537.0
850.0,-18.5,10.11,1178.0,972083.0,1427536.0
850.0,-18.0,11.12,1309.0,972083.0,1762690.0
850.0,-17.5,12.0,1440.0,972083.0,2133151.0
850.0,-17.0,12.71,1570.0,972083.0,2535688.0
850.0,-16.5,13.25,1698.0,972083.0,2966005.0
850.0,-16.0,13.63,1824.0,972083.0,3422522.0
850.0,-15.5,13.79,1944.0,972083.0,3887668.0
850.0,-15.0,14.44,2049.0,919586.0,4565533.0
850.0,-14.5,18.22,2048.0,648818.0,6464530.0
850.0,-14.0,21.64,2049.0,487351.0,8614737.0
850.0,-13.5,24.68,2046.0,379770.0,11022766.0
850.0,-13.0,27.27,2044.0,305673.0,13667991.0
850.0,-12.5,29.51,2039.0,250508.0,16596360.0
850.0,-12.0,31.29,2040.0,210810.0,19740999.0
850.0,-11.5,32.57,2031.0,178875.0,23060578.0
850.0,-11.0,33.64,2034.0,154820.0,26722361.0
850.0,-10.5,34.39,2032.0,134707.0,30651888.0
850.0,-10.0,34.89,1999.0,114533.0,34889516.0
850.0,-9.5,35.09,2008.0,102399.0,39376009.0
850.0,-9.0,36.74,1999.0,86394.0,46253223.0
850.0,-8.5,36.71,2046.0,80724.0,51857142.0
850.0,-8.0,36.35,2047.0,72727.0,57615589.0
850.0,-7.5,35.9,2046.0,65566.0,63845834.0
850.0,-7.0,35.35,2045.0,59289.0,70536271.0
850.0,-6.5,34.67,2046.0,53932.0,77618408.0
850.0,-6.0,33.88,2039.0,48851.0,85106159.0
850.0,-5.5,33.29,2049.0,44746.0,93827403.0
850.0,-5.0,32.32,2037.0,40604.0,102191138.0
850.0,-4.5,31.45,2045.0,37473.0,111601019.0
850.0,-4.0,30.13,2029.0,34320.0,119954574.0
850.0,-3.5,29.08,2034.0,31853.0,129882773.0
850.0,-3.0,28.1,2034.0,29373.0,140848942.0
850.0,-2.5,26.91,2017.0,26880.0,151350037.0
850.0,-2.0,26.07,2046.0,25450.0,164483929.0
850.0,-1.5,24.86,2025.0,23295.0,176030264.0
850.0,-1.0,23.76,2014.0,21493.0,188721723.0
850.0,-0.5,22.93,2042.0,20408.0,204320070.0
850.0,0.0,21.68,2008.0,18594.0,216847585.0
862.5,-30.0,0.22,46.0,972083.0,2176.0
862.5,-29.5,0.19,46.0,972083.0,2176.0
862.5,-29.0,0.18,47.0,972083.0,2272.0
862.5,-28.5,0.17,49.0,972083.0,2469.0
862.5,-28.0,0.16,50.0,972083.0,2571.0
862.5,-27.5,0.16,53.0,972083.0,2889.0
862.5,-27.0,0.2,63.0,972083.0,4082.0
862.5,-26.5,0.25,74.0,972083.0,5633.0
862.5,-26.0,0.32,88.0,972083.0,7966.0
862.5,-25.5,0.42,107.0,972083.0,11777.0
862.5,-25.0,0.58,134.0,972083.0,18471.0
862.5,-24.5,0.9,176.0,972083.0,31865.0
862.5,-24.0,1.37,230.0,972083.0,54419.0
862.5,-23.5,1.88,286.0,972083.0,84145.0
862.5,-23.0,2.63,358.0,972083.0,131844.0
862.5,-22.5,3.57,442.0,972083.0,200974.0
862.5,-22.0,4.68,536.0,972083.0,295546.0
862.5,-21.5,5.93,639.0,972083.0,420047.0
