frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.21,45.0,972083.0,2083.0
850.0,-29.5,0.19,46.0,972083.0,2176.0
850.0,-29.0,0.17,46.0,972083.0,2176.0
850.0,-28.5,0.17,48.0,972083.0,2370.0
850.0,-28.0,0.16,50.0,972083.0,2571.0
850.0,-27.5,0.16,53.0,972083.0,2889.0
850.0,-27.0,0.17,57.0,972083.0,3342.0
850.0,-26.5,0.18,63.0,972083.0,4082.0
850.0,-26.0,0.22,73.0,972083.0,5482.0
850.0,-25.5,0.28,87.0,972083.0,7786.0
850.0,-25.0,0.39,109.0,972083.0,12222.0
850.0,-24.5,0.56,139.0,972083.0,19875.0
850.0,-24.0,0.82,178.0,972083.0,32593.0
850.0,-23.5,1.18,226.0,972083.0,52542.0
850.0,-23.0,1.67,285.0,972083.0,83557.0
850.0,-22.5,2.34,358.0,972083.0,131844.0
850.0,-22.0,3.21,444.0,972083.0,202797.0
850.0,-21.5,4.24,540.0,972083.0,299974.0
850.0,-21.0,5.4,646.0,972083.0,429300.0
850.0,-20.5,4.82,646.0,972083.0,429300.0
850.0,-20.0,6.23,778.0,972083.0,622666.0
850.0,-19.5,7.41,899.0,972083.0,831411.0
850.0,-19.0,8.8,1038.0,972083.0,1108386.0
850.0,-18.5,9.94,1168.0,972083.0,1403402.0
850.0,-18.0,11.14,1291.0,944153.0,1765265.0
850.0,-17.5,14.3,1292.0,656218.0,2543764.0
850.0,-17.0,17.33,1293.0,483542.0,3457505.0
850.0,-16.5,20.04,1292.0,372012.0,4487124.0
850.0,-16.0,22.58,1291.0,293892.0,5671066.0
850.0,-15.5,24.49,1294.0,242588.0,6902385.0
850.0,-15.0,26.34,1287.0,198852.0,8329657.0
850.0,-14.5,27.76,1282.0,166858.0,9849836.0
850.0,-14.0,28.88,1263.0,138734.0,11498039.0
850.0,-13.5,29.82,1278.0,122609.0,13321077.0
850.0,-13.0,30.42,1274.0,106445.0,15248024.0
850.0,-12.5,32.08,1253.0,87018.0,18042347.0
850.0,-12.0,32.82,1298.0,81358.0,20708522.0
850.0,-11.5,32.72,1298.0,72727.0,23166141.0
850.0,-11.0,32.48,1294.0,64910.0,25796271.0
850.0,-10.5,32.33,1296.0,58288.0,28815811.0
850.0,-10.0,31.99,1297.0,52582.0,31992107.0
850.0,-9.5,31.38,1293.0,47487.0,35206456.0
850.0,-9.0,30.82,1292.0,43025.0,38797536.0
850.0,-8.5,30.18,1293.0,39214.0,42633982.0
850.0,-8.0,29.47,1298.0,36074.0,46704108.0
850.0,-7.5,28.61,1294.0,32912.0,50876154.0
850.0,-7.0,27.72,1290.0,30083.0,55316956.0
850.0,-6.5,26.81,1287.0,27593.0,60028594.0
850.0,-6.0,26.03,1290.0,25450.0,65387033.0
850.0,-5.5,25.15,1295.0,23656.0,70892162.0
850.0,-5.0,23.99,1277.0,21493.0,75872563.0
850.0,-4.5,23.29,1287.0,20046.0,82628404.0
850.0,-4.0,22.13,1280.0,18594.0,88114445.0
850.0,-3.5,21.1,1271.0,17138.0,94260765.0
850.0,-3.0,20.28,1277.0,16044.0,101641049.0
850.0,-2.5,19.4,1277.0,14947.0,109100756.0
850.0,-2.0,18.43,1269.0,13847.0,116296742.0
850.0,-1.5,17.46,1255.0,12745.0,123579835.0
850.0,-1.0,16.72,1263.0,12008.0,132842188.0
850.0,-0.5,15.93,1265.0,11271.0,141977198.0
850.0,0.0,15.12,1262.0,10532.0,151219521.0
862.5,-30.0,0.21,45.0,972083.0,2083.0
862.5,-29.5,0.19,46.0,972083.0,2176.0
862.5,-29.0,0.17,46.0,972083.0,2176.0
862.5,-28.5,0.17,48.0,972083.0,2370.0
862.5,-28.0,0.16,50.0,972083.0,2571.0
862.5,-27.5,0.16,52.0,972083.0,2781.0
862.5,-27.0,0.2,63.0,972083.0,4082.0
862.5,-26.5,0.23,71.0,972083.0,5185.0
862.5,-26.0,0.3,86.0,972083.0,7608.0
862.5,-25.5,0.43,109.0,972083.0,12222.0
862.5,-25.0,0.62,138.0,972083.0,19590.0
862.5,-24.5,0.9,176.0,972083.0,31865.0
862.5,-24.0,1.3,224.0,972083.0,51616.0
862.5,-23.5,1.86,284.0,972083.0,82972.0
862.5,-23.0,2.65,359.0,972083.0,132582.0
862.5,-22.5,3.57,442.0,972083.0,200974.0
862.5,-22.0,4.68,536.0,972083.0,295546.0
862.5,-21.5,5.95,640.0,972083.0,421363.0
