frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.21,45.0,972083.0,2083.0
850.0,-29.5,0.19,46.0,972083.0,2176.0
850.0,-29.0,0.19,48.0,972083.0,2370.0
850.0,-28.5,0.17,48.0,972083.0,2370.0
850.0,-28.0,0.17,51.0,972083.0,2675.0
850.0,-27.5,0.17,54.0,972083.0,2999.0
850.0,-27.0,0.16,56.0,972083.0,3226.0
850.0,-26.5,0.18,62.0,972083.0,3954.0
850.0,-26.0,0.21,71.0,972083.0,5185.0
850.0,-25.5,0.26,85.0,972083.0,7432.0
850.0,-25.0,0.37,106.0,972083.0,11558.0
850.0,-24.5,0.54,137.0,972083.0,19308.0
850.0,-24.0,0.82,178.0,972083.0,32593.0
850.0,-23.5,1.2,228.0,972083.0,53476.0
850.0,-23.0,1.76,293.0,972083.0,88314.0
850.0,-22.5,2.45,366.0,972083.0,137803.0
850.0,-22.0,3.35,453.0,972083.0,211102.0
850.0,-21.5,4.36,541.0,947653.0,308848.0
850.0,-21.0,5.72,543.0,648818.0,454440.0
850.0,-20.5,7.18,545.0,464460.0,639506.0
850.0,-20.0,8.68,544.0,340882.0,868147.0
850.0,-19.5,9.94,541.0,262369.0,1115531.0
850.0,-19.0,11.25,536.0,202840.0,1416367.0
850.0,-18.5,12.49,536.0,162848.0,1764197.0
850.0,-18.0,13.96,546.0,134707.0,2213069.0
850.0,-17.5,14.68,537.0,110490.0,2609910.0
850.0,-17.0,16.13,532.0,87955.0,3217827.0
850.0,-16.5,17.17,546.0,77544.0,3844475.0
850.0,-16.0,17.83,546.0,66549.0,4479646.0
850.0,-15.5,18.12,544.0,57955.0,5106306.0
850.0,-15.0,18.54,548.0,51229.0,5861992.0
850.0,-14.5,18.63,546.0,45089.0,6611723.0
850.0,-14.0,18.69,545.0,39910.0,7442370.0
850.0,-13.5,18.68,546.0,35724.0,8344978.0
850.0,-13.0,18.54,544.0,31853.0,9290679.0
850.0,-12.5,18.36,544.0,28663.0,10324669.0
850.0,-12.0,18.11,543.0,25808.0,11424713.0
850.0,-11.5,17.8,546.0,23656.0,12602130.0
850.0,-11.0,17.4,545.0,21493.0,13819615.0
850.0,-10.5,16.81,538.0,19321.0,14980798.0
850.0,-10.0,16.17,532.0,17503.0,16170027.0
850.0,-9.5,16.01,543.0,16409.0,17968736.0
850.0,-9.0,15.38,538.0,14947.0,19364688.0
850.0,-8.5,14.7,529.0,13479.0,20761258.0
850.0,-8.0,14.44,540.0,12745.0,22879560.0
850.0,-7.5,13.78,534.0,11640.0,24497938.0
850.0,-7.0,13.36,539.0,10902.0,26648413.0
850.0,-6.5,12.91,542.0,10163.0,28905244.0
850.0,-6.0,12.41,542.0,9421.0,31181827.0
850.0,-5.5,11.79,537.0,8681.0,33218408.0
850.0,-5.0,11.11,528.0,7938.0,35120181.0
850.0,-4.5,10.86,540.0,7567.0,38535747.0
850.0,-4.0,10.37,545.0,7194.0,41287878.0
850.0,-3.5,9.57,525.0,6450.0,42732558.0
850.0,-3.0,9.15,528.0,6077.0,45875267.0
850.0,-2.5,8.69,528.0,5704.0,48875175.0
850.0,-2.0,7.74,492.0,4957.0,48832761.0
850.0,-1.5,7.76,522.0,4957.0,54969538.0
850.0,-1.0,7.26,514.0,4583.0,57646956.0
850.0,-0.5,7.27,545.0,4583.0,64810168.0
850.0,0.0,6.21,488.0,3834.0,62113719.0
862.5,-30.0,0.21,45.0,972083.0,2083.0
862.5,-29.5,0.19,45.0,972083.0,2083.0
862.5,-29.0,0.17,46.0,972083.0,2176.0
862.5,-28.5,0.16,47.0,972083.0,2272.0
862.5,-28.0,0.16,50.0,972083.0,2571.0
862.5,-27.5,0.16,53.0,972083.0,2889.0
862.5,-27.0,0.2,62.0,972083.0,3954.0
862.5,-26.5,0.24,72.0,972083.0,5332.0
862.5,-26.0,0.3,85.0,972083.0,7432.0
862.5,-25.5,0.39,103.0,972083.0,10913.0
862.5,-25.0,0.58,134.0,972083.0,18471.0
862.5,-24.5,0.87,173.0,972083.0,30788.0
862.5,-24.0,1.33,227.0,972083.0,53008.0
862.5,-23.5,1.95,291.0,972083.0,87112.0
862.5,-23.0,2.76,367.0,972083.0,138557.0
862.5,-22.5,3.7,450.0,972083.0,208315.0
862.5,-22.0,4.9,544.0,958137.0,308866.0
862.5,-21.5,6.26,544.0,667299.0,443483.0
862.5,-21.0,7.73,545.0,483542.0,614269.0
