frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.21,45.0,972083.0,2083.0
850.0,-29.5,0.19,45.0,972083.0,2083.0
850.0,-29.0,0.18,47.0,972083.0,2272.0
850.0,-28.5,0.17,48.0,972083.0,2370.0
850.0,-28.0,0.16,50.0,972083.0,2571.0
850.0,-27.5,0.16,53.0,972083.0,2889.0
850.0,-27.0,0.17,57.0,972083.0,3342.0
850.0,-26.5,0.18,63.0,972083.0,4082.0
850.0,-26.0,0.22,73.0,972083.0,5482.0
850.0,-25.5,0.27,86.0,972083.0,7608.0
850.0,-25.0,0.39,109.0,972083.0,12222.0
850.0,-24.5,0.57,140.0,972083.0,20162.0
850.0,-24.0,0.82,178.0,972083.0,32593.0
850.0,-23.5,1.24,232.0,972083.0,55369.0
850.0,-23.0,1.79,295.0,972083.0,89524.0
850.0,-22.5,2.29,293.0,667299.0,128651.0
850.0,-22.0,2.99,296.0,464460.0,188640.0
850.0,-21.5,3.74,297.0,333075.0,264832.0
850.0,-21.0,4.49,294.0,242588.0,356307.0
850.0,-20.5,5.23,292.0,182875.0,466241.0
850.0,-20.0,6.15,292.0,138734.0,614586.0
850.0,-19.5,6.88,292.0,110490.0,771689.0
850.0,-19.0,8.08,298.0,87330.0,1016878.0
850.0,-18.5,8.74,297.0,71434.0,1234832.0
850.0,-18.0,9.27,296.0,59620.0,1469573.0
850.0,-17.5,9.95,298.0,50211.0,1768616.0
850.0,-17.0,10.29,296.0,42680.0,2052858.0
850.0,-16.5,10.71,297.0,36774.0,2398678.0
850.0,-16.0,11.05,299.0,32206.0,2775911.0
850.0,-15.5,11.21,299.0,28306.0,3158376.0
850.0,-15.0,11.2,296.0,24733.0,3542473.0
850.0,-14.5,11.22,295.0,21854.0,3982108.0
850.0,-14.0,11.41,299.0,19684.0,4541810.0
850.0,-13.5,11.13,295.0,17503.0,4972004.0
850.0,-13.0,11.0,294.0,15679.0,5512851.0
850.0,-12.5,10.65,288.0,13847.0,5990033.0
850.0,-12.0,10.75,294.0,12745.0,6781953.0
850.0,-11.5,10.42,293.0,11640.0,7375343.0
850.0,-11.0,10.12,291.0,10532.0,8040353.0
850.0,-10.5,9.67,285.0,9421.0,8621696.0
850.0,-10.0,9.81,298.0,9051.0,9811512.0
850.0,-9.5,9.53,298.0,8309.0,10687688.0
850.0,-9.0,9.14,295.0,7567.0,11500594.0
850.0,-8.5,8.3,275.0,6450.0,11724806.0
850.0,-8.0,8.51,295.0,6450.0,13492248.0
850.0,-7.5,8.33,300.0,6077.0,14809939.0
850.0,-7.0,7.58,284.0,5331.0,15129619.0
850.0,-6.5,7.32,285.0,4957.0,16385918.0
850.0,-6.0,6.96,283.0,4583.0,17475234.0
850.0,-5.5,6.61,280.0,4208.0,18631178.0
850.0,-5.0,6.72,299.0,4208.0,21245484.0
850.0,-4.5,6.31,293.0,3834.0,22391497.0
850.0,-4.0,5.73,281.0,3459.0,22827695.0
850.0,-3.5,5.82,300.0,3459.0,26019080.0
850.0,-3.0,5.29,286.0,3083.0,26531300.0
850.0,-2.5,4.72,268.0,2708.0,26522895.0
850.0,-2.0,4.79,286.0,2708.0,30205317.0
850.0,-1.5,4.19,263.0,2333.0,29648092.0
850.0,-1.0,4.2,279.0,2333.0,33365195.0
850.0,-0.5,4.24,297.0,2333.0,37809258.0
850.0,0.0,3.59,265.0,1956.0,35902351.0
862.5,-30.0,0.21,45.0,972083.0,2083.0
862.5,-29.5,0.19,45.0,972083.0,2083.0
862.5,-29.0,0.18,47.0,972083.0,2272.0
862.5,-28.5,0.17,48.0,972083.0,2370.0
862.5,-28.0,0.16,50.0,972083.0,2571.0
862.5,-27.5,0.16,53.0,972083.0,2889.0
862.5,-27.0,0.2,63.0,972083.0,4082.0
862.5,-26.5,0.24,72.0,972083.0,5332.0
862.5,-26.0,0.32,88.0,972083.0,7966.0
862.5,-25.5,0.43,108.0,972083.0,11998.0
862.5,-25.0,0.6,136.0,972083.0,19027.0
862.5,-24.5,0.9,176.0,972083.0,31865.0
862.5,-24.0,1.37,230.0,972083.0,54419.0
862.5,-23.5,1.91,288.0,972083.0,85326.0
862.5,-23.0,2.59,299.0,689395.0,129680.0
862.5,-22.5,3.16,292.0,479731.0,177732.0
