frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.21,45.0,972083.0,2083.0
850.0,-29.5,0.19,45.0,972083.0,2083.0
850.0,-29.0,0.17,46.0,972083.0,2176.0
850.0,-28.5,0.17,48.0,972083.0,2370.0
850.0,-28.0,0.16,50.0,972083.0,2571.0
850.0,-27.5,0.16,52.0,972083.0,2781.0
850.0,-27.0,0.15,54.0,972083.0,2999.0
850.0,-26.5,0.17,60.0,972083.0,3703.0
850.0,-26.0,0.2,70.0,972083.0,5040.0
850.0,-25.5,0.26,84.0,972083.0,7258.0
850.0,-25.0,0.37,107.0,972083.0,11777.0
850.0,-24.5,0.54,136.0,972083.0,19027.0
850.0,-24.0,0.8,176.0,972083.0,31865.0
850.0,-23.5,1.15,223.0,972083.0,51157.0
850.0,-23.0,1.71,289.0,972083.0,85919.0
850.0,-22.5,2.45,366.0,972083.0,137803.0
850.0,-22.0,3.36,454.0,972083.0,212035.0
850.0,-21.5,4.41,551.0,972083.0,312320.0
850.0,-21.0,5.68,662.0,972083.0,450829.0
850.0,-20.5,4.94,654.0,972083.0,439999.0
850.0,-20.0,6.31,783.0,972083.0,630696.0
850.0,-19.5,8.52,792.0,656218.0,955877.0
850.0,-19.0,10.76,790.0,460637.0,1354862.0
850.0,-18.5,13.01,796.0,344782.0,1837729.0
850.0,-18.0,14.82,791.0,266318.0,2349375.0
850.0,-17.5,16.73,792.0,210810.0,2975494.0
850.0,-17.0,18.21,788.0,170866.0,3634099.0
850.0,-16.5,19.53,790.0,142759.0,4371703.0
850.0,-16.0,20.53,782.0,118572.0,5157406.0
850.0,-15.5,21.44,729.0,87955.0,6042192.0
850.0,-15.0,23.39,798.0,86080.0,7397815.0
850.0,-14.5,23.7,794.0,74982.0,8407831.0
850.0,-14.0,24.09,795.0,65894.0,9591540.0
850.0,-13.5,24.34,796.0,58288.0,10870436.0
850.0,-13.0,24.39,794.0,51568.0,12225333.0
850.0,-12.5,24.43,799.0,46461.0,13740578.0
850.0,-12.0,24.07,792.0,41296.0,15189461.0
850.0,-11.5,23.7,793.0,37473.0,16781389.0
850.0,-11.0,23.48,796.0,33969.0,18652771.0
850.0,-10.5,22.97,794.0,30792.0,20474019.0
850.0,-10.0,22.44,792.0,27950.0,22442361.0
850.0,-9.5,21.75,788.0,25450.0,24398585.0
850.0,-9.0,21.23,789.0,23295.0,26723374.0
850.0,-8.5,20.43,781.0,21132.0,28864328.0
850.0,-8.0,19.85,787.0,19684.0,31465606.0
850.0,-7.5,19.0,777.0,17867.0,33790171.0
850.0,-7.0,18.55,788.0,16774.0,37018242.0
850.0,-6.5,18.01,795.0,15679.0,40310287.0
850.0,-6.0,17.09,781.0,14213.0,42915710.0
850.0,-5.5,16.34,777.0,13112.0,46044005.0
850.0,-5.0,15.53,768.0,12008.0,49119253.0
850.0,-4.5,14.94,773.0,11271.0,53014728.0
850.0,-4.0,14.18,771.0,10532.0,56441416.0
850.0,-3.5,13.52,769.0,9793.0,60386092.0
850.0,-3.0,12.77,761.0,9051.0,63984200.0
850.0,-2.5,12.43,779.0,8681.0,69904504.0
850.0,-2.0,11.59,762.0,7938.0,73147392.0
850.0,-1.5,11.18,774.0,7567.0,79169552.0
850.0,-1.0,10.3,747.0,6822.0,81795514.0
850.0,-0.5,10.29,791.0,6822.0,91715186.0
850.0,0.0,9.82,796.0,6450.0,98235038.0
862.5,-30.0,0.21,45.0,972083.0,2083.0
862.5,-29.5,0.19,45.0,972083.0,2083.0
862.5,-29.0,0.17,46.0,972083.0,2176.0
862.5,-28.5,0.17,48.0,972083.0,2370.0
862.5,-28.0,0.16,50.0,972083.0,2571.0
862.5,-27.5,0.16,53.0,972083.0,2889.0
862.5,-27.0,0.2,62.0,972083.0,3954.0
862.5,-26.5,0.24,72.0,972083.0,5332.0
862.5,-26.0,0.3,86.0,972083.0,7608.0
862.5,-25.5,0.42,107.0,972083.0,11777.0
862.5,-25.0,0.62,138.0,972083.0,19590.0
862.5,-24.5,0.93,179.0,972083.0,32961.0
862.5,-24.0,1.38,231.0,972083.0,54893.0
862.5,-23.5,1.9,287.0,972083.0,84734.0
862.5,-23.0,2.7,363.0,972083.0,135553.0
862.5,-22.5,3.74,452.0,972083.0,210171.0
