frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.21,45.0,972083.0,2083.0
850.0,-29.5,0.19,45.0,972083.0,2083.0
850.0,-29.0,0.18,47.0,972083.0,2272.0
850.0,-28.5,0.17,48.0,972083.0,2370.0
850.0,-28.0,0.16,49.0,972083.0,2469.0
850.0,-27.5,0.16,52.0,972083.0,2781.0
850.0,-27.0,0.16,55.0,972083.0,3111.0
850.0,-26.5,0.18,62.0,972083.0,3954.0
850.0,-26.0,0.2,70.0,972083.0,5040.0
850.0,-25.5,0.26,85.0,972083.0,7432.0
850.0,-25.0,0.37,106.0,972083.0,11558.0
850.0,-24.5,0.53,135.0,972083.0,18748.0
850.0,-24.0,0.77,173.0,972083.0,30788.0
850.0,-23.5,1.17,225.0,972083.0,52078.0
850.0,-23.0,1.71,289.0,972083.0,85919.0
850.0,-22.5,2.46,367.0,972083.0,138557.0
850.0,-22.0,3.35,453.0,972083.0,211102.0
850.0,-21.5,4.4,550.0,972083.0,311187.0
850.0,-21.0,5.59,657.0,972083.0,444045.0
850.0,-20.5,4.94,654.0,972083.0,439999.0
850.0,-20.0,6.4,789.0,972083.0,640399.0
850.0,-19.5,7.73,918.0,972083.0,866925.0
850.0,-19.0,9.17,1046.0,947653.0,1154553.0
850.0,-18.5,11.87,1043.0,648818.0,1676662.0
850.0,-18.0,14.65,1047.0,472100.0,2321984.0
850.0,-17.5,16.94,1042.0,360357.0,3013023.0
850.0,-17.0,19.22,1040.0,282089.0,3834250.0
850.0,-16.5,21.31,1040.0,226719.0,4770663.0
850.0,-16.0,22.91,1037.0,186873.0,5754544.0
850.0,-15.5,24.03,1024.0,154820.0,6772871.0
850.0,-15.0,25.08,1018.0,130677.0,7930423.0
850.0,-14.5,26.11,1030.0,114533.0,9262832.0
850.0,-14.0,27.2,976.0,87955.0,10830265.0
850.0,-13.5,28.56,1046.0,85767.0,12756841.0
850.0,-13.0,28.81,1045.0,75623.0,14440381.0
850.0,-12.5,29.06,1048.0,67204.0,16342836.0
850.0,-12.0,28.98,1047.0,59952.0,18284777.0
850.0,-11.5,28.66,1046.0,53932.0,20286953.0
850.0,-11.0,28.39,1046.0,48511.0,22553977.0
850.0,-10.5,27.92,1043.0,43714.0,24885597.0
850.0,-10.0,27.34,1040.0,39563.0,27338675.0
850.0,-9.5,26.83,1042.0,36074.0,30098242.0
850.0,-9.0,26.2,1042.0,32912.0,32989912.0
850.0,-8.5,25.55,1042.0,30083.0,36092278.0
850.0,-8.0,24.68,1039.0,27593.0,39123002.0
850.0,-7.5,23.99,1042.0,25450.0,42662632.0
850.0,-7.0,23.09,1036.0,23295.0,46074093.0
850.0,-6.5,22.31,1036.0,21493.0,49937002.0
850.0,-6.0,21.65,1044.0,20046.0,54371744.0
850.0,-5.5,20.57,1028.0,18231.0,57966321.0
850.0,-5.0,19.96,1040.0,17138.0,63111214.0
850.0,-4.5,18.96,1027.0,15679.0,67270170.0
850.0,-4.0,17.96,1021.0,14581.0,71493107.0
850.0,-3.5,17.11,1015.0,13479.0,76431856.0
850.0,-3.0,16.51,1027.0,12745.0,82756296.0
850.0,-2.5,15.49,1007.0,11640.0,87117611.0
850.0,-2.0,14.77,1008.0,10902.0,93199779.0
850.0,-1.5,14.04,1005.0,10163.0,99382564.0
850.0,-1.0,13.23,995.0,9421.0,105087039.0
850.0,-0.5,12.82,1017.0,9051.0,114273450.0
850.0,0.0,12.36,1036.0,8681.0,123637368.0
862.5,-30.0,0.21,45.0,972083.0,2083.0
862.5,-29.5,0.19,45.0,972083.0,2083.0
862.5,-29.0,0.18,47.0,972083.0,2272.0
862.5,-28.5,0.17,48.0,972083.0,2370.0
862.5,-28.0,0.16,50.0,972083.0,2571.0
862.5,-27.5,0.16,53.0,972083.0,2889.0
862.5,-27.0,0.2,62.0,972083.0,3954.0
862.5,-26.5,0.23,70.0,972083.0,5040.0
862.5,-26.0,0.3,85.0,972083.0,7432.0
862.5,-25.5,0.43,108.0,972083.0,11998.0
862.5,-25.0,0.61,137.0,972083.0,19308.0
862.5,-24.5,0.91,177.0,972083.0,32228.0
862.5,-24.0,1.39,232.0,972083.0,55369.0
862.5,-23.5,1.99,294.0,972083.0,88918.0
